"log.SalePrice"
"1",-Inf
"2",-Inf
"3",12.0427740350856
"4",12.0967352863369
"5",-Inf
"6",12.0559214871294
"7",-Inf
"8",12.0002731514986
"9",12.0905133615404
"10",-Inf
"11",12.0826187554752
"12",-Inf
"13",-Inf
"14",11.873630142694
"15",-Inf
"16",12.842606544582
"17",-Inf
"18",12.6135228963052
"19",12.636858441301
"20",13.182869612624
"21",12.6085918780949
"22",12.2404240329681
"23",-Inf
"24",-Inf
"25",12.0333312156461
"26",12.1730385499485
"27",12.7994479859804
"28",12.3816139583399
"29",-Inf
"30",12.250711846632
"31",-Inf
"32",-Inf
"33",12.047216722376
"34",12.5550237569722
"35",12.5454906586808
"36",12.2597520710623
"37",-Inf
"38",-Inf
"39",-Inf
"40",-Inf
"41",-Inf
"42",-Inf
"43",12.4227274280469
"44",12.3313904926223
"45",12.285587648062
"46",-Inf
"47",12.3498587603347
"48",12.1627525260717
"49",-Inf
"50",-Inf
"51",-Inf
"52",-Inf
"53",-Inf
"54",-Inf
"55",12.1350612605914
"56",11.8413990337268
"57",12.0246115561835
"58",-Inf
"59",-Inf
"60",-Inf
"61",-Inf
"62",12.029899291628
"63",-Inf
"64",-Inf
"65",-Inf
"66",-Inf
"67",-Inf
"68",-Inf
"69",-Inf
"70",12.0182177368982
"71",11.5484948546028
"72",11.377490220873
"73",-Inf
"74",-Inf
"75",11.8329141464222
"76",-Inf
"77",11.1755964457742
"78",-Inf
"79",-Inf
"80",-Inf
"81",-Inf
"82",-Inf
"83",12.0795413807481
"84",-Inf
"85",-Inf
"86",11.7961844114606
"87",11.6976711774186
"88",-Inf
"89",-Inf
"90",11.8399555389814
"91",11.5637648797079
"92",11.7931888794133
"93",-Inf
"94",-Inf
"95",12.0221341881636
"96",NA
"97",-Inf
"98",-Inf
"99",-Inf
"100",11.7693136521115
"101",-Inf
"102",-Inf
"103",-Inf
"104",12.0106341773083
"105",11.8958054198587
"106",12.3658036564379
"107",-Inf
"108",12.3623672480612
"109",11.7646812953652
"110",11.7726619402006
"111",11.7119529884916
"112",-Inf
"113",12.3481013004462
"114",-Inf
"115",12.2547170430389
"116",12.3071813201165
"117",-Inf
"118",-Inf
"119",-Inf
"120",12.1483799164647
"121",-Inf
"122",-Inf
"123",12.5234645980324
"124",12.3048315389974
"125",-Inf
"126",-Inf
"127",-Inf
"128",-Inf
"129",-Inf
"130",11.8354118574763
"131",-Inf
"132",11.6438404301079
"133",11.6708656841768
"134",-Inf
"135",11.744081238477
"136",12.3650636638516
"137",-Inf
"138",-Inf
"139",11.9998673390832
"140",12.0711431901568
"141",-Inf
"142",-Inf
"143",-Inf
"144",12.4318596293674
"145",12.3091202019489
"146",12.0060752399757
"147",-Inf
"148",12.2647280870091
"149",-Inf
"150",-Inf
"151",11.8530126567007
"152",-Inf
"153",12.0505398857845
"154",11.5148089320327
"155",-Inf
"156",-Inf
"157",-Inf
"158",-Inf
"159",-Inf
"160",-Inf
"161",-Inf
"162",-Inf
"163",12.4254688007709
"164",12.192829745641
"165",-Inf
"166",12.0642225023191
"167",12.0909848669762
"168",12.3746628000912
"169",12.0503237929783
"170",12.7232673919403
"171",-Inf
"172",-Inf
"173",11.9938212998233
"174",12.0869592282003
"175",12.0139962162312
"176",11.9774608666517
"177",12.0827930646179
"178",12.1304965534938
"179",12.1149078533591
"180",12.3293215752332
"181",12.1089495854789
"182",12.4104969319228
"183",12.3727905966108
"184",12.3343704956014
"185",12.1196958468756
"186",11.8976804332108
"187",11.976803438485
"188",-Inf
"189",-Inf
"190",-Inf
"191",-Inf
"192",-Inf
"193",-Inf
"194",11.9140887900421
"195",11.7853994899398
"196",11.8751977646441
"197",11.9373109564565
"198",11.9318518339098
"199",-Inf
"200",11.9217600424179
"201",12.9474635279771
"202",12.8239838324046
"203",12.8479568553666
"204",13.365705371303
"205",12.716150189993
"206",12.5581934861716
"207",12.7122281764533
"208",12.7302768282604
"209",12.5423965085089
"210",12.7786697464648
"211",12.4678340298813
"212",12.9184768338496
"213",12.5302403631617
"214",12.476967921424
"215",12.16393087112
"216",12.1262615764414
"217",12.2076241497734
"218",13.0390286453486
"219",12.7778081657655
"220",12.7279048721595
"221",12.5029412148073
"222",12.496288932528
"223",12.2088568582917
"224",12.0674117830895
"225",12.0545355280716
"226",12.0097922577394
"227",12.038223459342
"228",12.1535531010032
"229",12.1385930765741
"230",12.0882596445795
"231",12.0315671646435
"232",12.3157987602113
"233",-Inf
"234",12.0224609624859
"235",12.0017755416732
"236",12.4830229493328
"237",12.006590233519
"238",12.6959421917696
"239",12.7122540537108
"240",12.4313866604103
"241",12.5025984000347
"242",-Inf
"243",12.3651484758015
"244",12.4184648824087
"245",12.2556044397623
"246",12.2590275246711
"247",-Inf
"248",-Inf
"249",12.4567886532799
"250",12.3225979532605
"251",12.3743455549873
"252",12.512663897712
"253",12.4896052006194
"254",-Inf
"255",-Inf
"256",-Inf
"257",-Inf
"258",-Inf
"259",-Inf
"260",-Inf
"261",-Inf
"262",-Inf
"263",-Inf
"264",-Inf
"265",12.3266454250294
"266",-Inf
"267",-Inf
"268",-Inf
"269",-Inf
"270",11.9323877477323
"271",-Inf
"272",-Inf
"273",-Inf
"274",-Inf
"275",-Inf
"276",-Inf
"277",12.4623286421474
"278",12.3406203522303
"279",12.2925940379011
"280",12.3277437520195
"281",12.1049962725714
"282",-Inf
"283",-Inf
"284",12.6319570977884
"285",-Inf
"286",12.3092981938222
"287",12.2720450022071
"288",12.274393157757
"289",11.8681784160868
"290",-Inf
"291",12.3018375095508
"292",-Inf
"293",-Inf
"294",12.0866760050537
"295",12.0626905772927
"296",11.6090510528385
"297",-Inf
"298",11.8938900297338
"299",11.926533075533
"300",12.0087152424937
"301",11.8506652746851
"302",12.0700556248069
"303",12.0752737050509
"304",-Inf
"305",-Inf
"306",12.0528959504734
"307",12.2136975924219
"308",-Inf
"309",12.0116718603565
"310",-Inf
"311",-Inf
"312",-Inf
"313",11.6891160792636
"314",-Inf
"315",-Inf
"316",-Inf
"317",-Inf
"318",-Inf
"319",-Inf
"320",11.9338186287439
"321",-Inf
"322",-Inf
"323",-Inf
"324",-Inf
"325",-Inf
"326",11.8923676214817
"327",-Inf
"328",-Inf
"329",-Inf
"330",-Inf
"331",-Inf
"332",-Inf
"333",11.7529290040351
"334",-Inf
"335",-Inf
"336",11.8460614212374
"337",-Inf
"338",-Inf
"339",-Inf
"340",-Inf
"341",-Inf
"342",-Inf
"343",-Inf
"344",-Inf
"345",11.7898891789094
"346",-Inf
"347",-Inf
"348",-Inf
"349",-Inf
"350",11.7410334497631
"351",-Inf
"352",-Inf
"353",-Inf
"354",-Inf
"355",-Inf
"356",-Inf
"357",-Inf
"358",-Inf
"359",11.8658049530958
"360",10.9128056196002
"361",-Inf
"362",-Inf
"363",-Inf
"364",11.7753702988181
"365",11.8536986054514
"366",-Inf
"367",-Inf
"368",11.8273622240742
"369",-Inf
"370",-Inf
"371",-Inf
"372",-Inf
"373",-Inf
"374",-Inf
"375",-Inf
"376",-Inf
"377",-Inf
"378",-Inf
"379",-Inf
"380",-Inf
"381",-Inf
"382",-Inf
"383",11.7632097981062
"384",11.9235867762137
"385",11.9382400068689
"386",11.8840254048355
"387",12.0940097813693
"388",-Inf
"389",-Inf
"390",-Inf
"391",11.8311056789504
"392",11.7701133417135
"393",-Inf
"394",-Inf
"395",11.9208730481968
"396",12.2444776079781
"397",11.6162523272431
"398",-Inf
"399",-Inf
"400",11.9243398135928
"401",-Inf
"402",12.4028518595891
"403",12.3531842930438
"404",12.3531842930438
"405",12.6984867246143
"406",12.6284007797208
"407",12.3433079671017
"408",12.4581705753453
"409",12.1802630031134
"410",-Inf
"411",12.3330350010939
"412",12.055667402733
"413",12.4426649446259
"414",-Inf
"415",-Inf
"416",12.134085366905
"417",-Inf
"418",12.1468624892307
"419",-Inf
"420",-Inf
"421",-Inf
"422",12.3738397224604
"423",-Inf
"424",-Inf
"425",12.1713405849025
"426",12.4058078319045
"427",12.1749069711207
"428",12.370998839905
"429",12.0497617088291
"430",-Inf
"431",-Inf
"432",-Inf
"433",-Inf
"434",-Inf
"435",11.7895418684767
"436",11.6936315597164
"437",11.6902748437796
"438",11.638505169681
"439",12.0218034935186
"440",11.9126730356194
"441",12.0078084582447
"442",-Inf
"443",12.2245503703185
"444",11.7625164351756
"445",12.1947111931455
"446",11.6366918833101
"447",12.3342399306028
"448",11.6318286320063
"449",11.802193038719
"450",11.7141675308083
"451",12.2886354756763
"452",12.6236538390439
"453",-Inf
"454",-Inf
"455",12.6908701872656
"456",NA
"457",12.3345815146152
"458",11.8296403689052
"459",12.016089618035
"460",-Inf
"461",12.8145577822901
"462",-Inf
"463",12.2970239507313
"464",12.2208634439122
"465",-Inf
"466",12.8062046199652
"467",-Inf
"468",12.0624120209927
"469",-Inf
"470",-Inf
"471",11.8757183405599
"472",-Inf
"473",12.0792866833768
"474",12.0735653035509
"475",11.9758326210908
"476",-Inf
"477",12.1184810995331
"478",-Inf
"479",12.4010322947704
"480",-Inf
"481",12.0026759611698
"482",-Inf
"483",12.3151890912009
"484",12.7531571105449
"485",12.865279882303
"486",11.8393044453141
"487",12.0256204027856
"488",11.9399003935658
"489",12.3560683135215
"490",-Inf
"491",12.4413237296651
"492",12.2762560596996
"493",11.9760857892395
"494",12.0748149209347
"495",-Inf
"496",12.5150118653405
"497",12.0358914238943
"498",12.3969030761847
"499",-Inf
"500",-Inf
"501",-Inf
"502",-Inf
"503",-Inf
"504",-Inf
"505",-Inf
"506",-Inf
"507",-Inf
"508",12.8377870201765
"509",12.787510716669
"510",12.8031339648487
"511",12.9832491441818
"512",12.7602971287346
"513",12.523843196303
"514",12.641529486214
"515",13.1021463641776
"516",12.445515705713
"517",12.6226460148576
"518",12.7066670597283
"519",12.7589512260169
"520",12.2721510508098
"521",12.7518440553648
"522",12.2546594938172
"523",12.2546594938172
"524",-Inf
"525",12.1489950372198
"526",12.1710417163543
"527",12.1122043874508
"528",12.062147112701
"529",12.1574924515696
"530",12.2210611975311
"531",12.235896631582
"532",12.1955835817197
"533",12.0502538973012
"534",12.2602368244318
"535",12.108912042306
"536",12.4989363262219
"537",12.7035135338479
"538",12.651634731925
"539",12.493931763795
"540",12.6285444332508
"541",12.4541036117864
"542",12.2979348652862
"543",12.4141559231172
"544",12.4076990350235
"545",12.2323390196097
"546",-Inf
"547",12.4114186323976
"548",-Inf
"549",-Inf
"550",-Inf
"551",-Inf
"552",-Inf
"553",-Inf
"554",-Inf
"555",-Inf
"556",-Inf
"557",-Inf
"558",11.6345607944981
"559",11.6978861931233
"560",-Inf
"561",-Inf
"562",12.1800980657803
"563",11.9480489579089
"564",12.4858172770689
"565",12.7212788792125
"566",-Inf
"567",-Inf
"568",-Inf
"569",-Inf
"570",12.4431955721817
"571",12.1979118474614
"572",12.3598171380382
"573",12.3930600895446
"574",-Inf
"575",12.2477261376342
"576",-Inf
"577",-Inf
"578",12.6550646350463
"579",12.2852915129266
"580",12.6141491771624
"581",12.5627478418964
"582",12.2442916757891
"583",-Inf
"584",12.0336596698546
"585",12.1949819096767
"586",-Inf
"587",-Inf
"588",-Inf
"589",-Inf
"590",-Inf
"591",-Inf
"592",-Inf
"593",-Inf
"594",-Inf
"595",-Inf
"596",11.8560837103763
"597",-Inf
"598",12.1905806303096
"599",11.8114027603561
"600",-Inf
"601",11.9748143780604
"602",-Inf
"603",-Inf
"604",-Inf
"605",-Inf
"606",12.0677933699235
"607",11.4561820359261
"608",-Inf
"609",-Inf
"610",-Inf
"611",-Inf
"612",11.9569741423164
"613",11.7246144836396
"614",11.9545152696543
"615",-Inf
"616",11.5825613177301
"617",-Inf
"618",-Inf
"619",-Inf
"620",-Inf
"621",-Inf
"622",-Inf
"623",-Inf
"624",-Inf
"625",-Inf
"626",-Inf
"627",-Inf
"628",-Inf
"629",-Inf
"630",-Inf
"631",-Inf
"632",-Inf
"633",11.725693209844
"634",11.7026898853622
"635",12.0238976360377
"636",-Inf
"637",-Inf
"638",11.8697303428614
"639",-Inf
"640",-Inf
"641",-Inf
"642",-Inf
"643",-Inf
"644",-Inf
"645",-Inf
"646",-Inf
"647",12.1939577609691
"648",-Inf
"649",-Inf
"650",11.7719937005858
"651",-Inf
"652",11.9056061713479
"653",-Inf
"654",-Inf
"655",11.989507736011
"656",11.7295432017494
"657",-Inf
"658",11.768161612329
"659",-Inf
"660",11.6675512857862
"661",NA
"662",-Inf
"663",-Inf
"664",11.9515305363877
"665",-Inf
"666",-Inf
"667",-Inf
"668",-Inf
"669",-Inf
"670",-Inf
"671",11.8519122934148
"672",-Inf
"673",-Inf
"674",11.5882120934919
"675",-Inf
"676",-Inf
"677",-Inf
"678",-Inf
"679",11.9104363439884
"680",-Inf
"681",11.9191560947113
"682",-Inf
"683",-Inf
"684",-Inf
"685",-Inf
"686",11.8750083633298
"687",11.8759751027346
"688",-Inf
"689",-Inf
"690",12.2544550883413
"691",11.6537206593073
"692",11.9634086053527
"693",11.9287343242027
"694",-Inf
"695",-Inf
"696",12.474803351564
"697",12.2542003664684
"698",12.3467196039354
"699",12.2701061708397
"700",12.1040504987282
"701",12.3944550633846
"702",12.8247070632834
"703",12.7058083240305
"704",12.3881514966859
"705",12.1457731545218
"706",-Inf
"707",12.1876723749489
"708",-Inf
"709",-Inf
"710",-Inf
"711",-Inf
"712",11.7770559709308
"713",-Inf
"714",12.3564992138822
"715",12.468490227254
"716",12.5221519156447
"717",12.4673570517887
"718",12.2418364056247
"719",-Inf
"720",-Inf
"721",-Inf
"722",-Inf
"723",-Inf
"724",-Inf
"725",-Inf
"726",11.8694965214088
"727",11.9500173681462
"728",11.9337580639717
"729",12.3952695444226
"730",-Inf
"731",-Inf
"732",-Inf
"733",-Inf
"734",-Inf
"735",-Inf
"736",-Inf
"737",-Inf
"738",11.924315209936
"739",11.8502690743709
"740",11.8529675443331
"741",-Inf
"742",12.1371768148511
"743",12.0962988946944
"744",12.1541608313119
"745",-Inf
"746",11.8125933901132
"747",12.3317856473348
"748",12.3397317312177
"749",12.3370932111285
"750",11.6756596601599
"751",-Inf
"752",-Inf
"753",-Inf
"754",11.6887458899722
"755",-Inf
"756",-Inf
"757",NA
"758",-Inf
"759",-Inf
"760",-Inf
"761",12.6993247983013
"762",12.5567444675061
"763",-Inf
"764",12.2347287833001
"765",-Inf
"766",12.0683333905521
"767",12.1278247791542
"768",-Inf
"769",12.389550511604
"770",-Inf
"771",-Inf
"772",12.1377559413636
"773",12.0944102253102
"774",12.282309608128
"775",-Inf
"776",12.4431690783443
"777",12.561876457792
"778",-Inf
"779",-Inf
"780",-Inf
"781",-Inf
"782",-Inf
"783",11.6621402027529
"784",-Inf
"785",11.3851009251956
"786",-Inf
"787",-Inf
"788",-Inf
"789",-Inf
"790",-Inf
"791",NA
"792",12.1011476113323
"793",11.9619652871187
"794",12.0699119910152
"795",12.0306076717919
"796",-Inf
"797",12.2342389301466
"798",-Inf
"799",12.0931369504544
"800",11.8663765626288
"801",-Inf
"802",12.2488801356799
"803",12.7493914606165
"804",13.0735995642286
"805",-Inf
"806",12.5656003314945
"807",12.7625711338836
"808",13.2086586766439
"809",-Inf
"810",12.0643753299702
"811",12.2171593733297
"812",12.1187892308126
"813",-Inf
"814",12.03030299164
"815",12.0665746492899
"816",12.120796003561
"817",12.0761718854029
"818",-Inf
"819",-Inf
"820",-Inf
"821",12.0610340587184
"822",12.0884651149461
"823",-Inf
