"log.SalePrice"
"1",11.6715654085661
"2",11.966653103966
"3",12.0812120709391
"4",12.1351733221904
"5",12.2372706503823
"6",12.0943595229828
"7",11.9791141383041
"8",12.0387111873521
"9",12.1289513973939
"10",11.6794998625191
"11",12.1210567913287
"12",11.480275391357
"13",11.5103354633209
"14",11.9120681785475
"15",11.6283752292809
"16",12.8810445804354
"17",12.5040916955355
"18",12.6519609321587
"19",12.6752964771545
"20",13.2105859880609
"21",12.6470299139484
"22",12.2788620688216
"23",12.1104077448814
"24",11.9779102502658
"25",12.0717692514996
"26",12.211476585802
"27",12.8378860218338
"28",12.4200519941933
"29",12.2549605086156
"30",12.2891498824854
"31",12.175192240501
"32",11.4912473547154
"33",12.0749330978129
"34",12.5934617928257
"35",12.5839286945343
"36",12.2981901069157
"37",12.2025115822488
"38",12.0762088515276
"39",11.9526061668647
"40",11.9299880730156
"41",12.071388357
"42",11.9274875504133
"43",12.4611654639004
"44",12.3698285284758
"45",12.3240256839155
"46",12.1835230076524
"47",12.3882967961882
"48",12.2011905619252
"49",11.9651083304515
"50",11.8978067637083
"51",11.9848082849318
"52",12.0364724208107
"53",11.8996029722271
"54",11.9619598466638
"55",12.1627776360283
"56",11.8798370695803
"57",12.063049592037
"58",11.8893430507703
"59",12.2578388808938
"60",11.799129878238
"61",11.8316428100793
"62",12.0576156670648
"63",11.7277313135322
"64",11.6843186079359
"65",11.6893506511893
"66",11.6159056221171
"67",11.6870706227635
"68",11.7851963523225
"69",11.8516602655105
"70",12.0566557727517
"71",11.5762112300396
"72",11.4159282567265
"73",11.9170728194137
"74",11.7612630286705
"75",11.8713521822756
"76",11.5898527189813
"77",11.2140344816277
"78",11.8678239310537
"79",12.0653300816352
"80",11.4509453407916
"81",11.7830249154729
"82",11.8894779063219
"83",12.1179794166016
"84",11.2948502199783
"85",11.6031424749182
"86",11.8239007868974
"87",11.7253875528555
"88",11.8226286347599
"89",11.7097173278915
"90",11.8783935748349
"91",11.6022029155614
"92",11.8316269152667
"93",11.8076745763709
"94",11.7121589890412
"95",12.0498505636005
"96",NA
"97",11.7404941591672
"98",11.554332343228
"99",11.2484746064517
"100",11.807751687965
"101",11.6618842026258
"102",11.7870969599034
"103",11.6608906251745
"104",12.0383505527452
"105",11.9235217952956
"106",12.3935200318747
"107",11.3124299703982
"108",12.4008052839146
"109",11.8031193312187
"110",11.8110999760541
"111",11.7503910243451
"112",11.8198464961589
"113",12.3758176758831
"114",11.8872373662235
"115",12.2824334184758
"116",12.34561935597
"117",12.1493304723688
"118",11.8576893513741
"119",11.9499808913671
"120",12.1868179523182
"121",11.816802531674
"122",11.7015461489355
"123",12.5619026338858
"124",12.3432695748508
"125",11.7568698246162
"126",11.1827128452031
"127",11.5742119595248
"128",11.8307564704743
"129",11.4280999315625
"130",11.8738498933297
"131",11.5483339308991
"132",11.6822784659614
"133",11.7093037200302
"134",11.7395362172146
"135",11.7825192743305
"136",12.3927800392885
"137",12.1434569356545
"138",12.2712765287307
"139",12.0383053749367
"140",12.1095812260103
"141",11.0879404144109
"142",11.7067061221012
"143",11.0998259717338
"144",12.4702976652208
"145",12.3475582378024
"146",12.0445132758292
"147",12.2736269875762
"148",12.3031661228626
"149",12.1896428224705
"150",11.977872303783
"151",11.8914506925542
"152",12.1165753440564
"153",12.088977921638
"154",11.5532469678862
"155",11.3408007651414
"156",11.3858232127703
"157",11.4486451697143
"158",11.7871784289256
"159",11.7154695689579
"160",12.1151631280906
"161",11.8791475494235
"162",11.9101372458199
"163",12.4531851762078
"164",12.2312677814945
"165",11.7093756516277
"166",12.1026605381726
"167",12.1294229028297
"168",12.4131008359447
"169",12.0887618288318
"170",12.7617054277937
"171",12.3659766263656
"172",12.4215059617112
"173",12.0322593356768
"174",12.1253972640538
"175",12.0524342520847
"176",12.0158989025052
"177",12.1212311004714
"178",12.1689345893473
"179",12.1533458892126
"180",12.3677596110867
"181",12.1473876213323
"182",12.4489349677763
"183",12.4112286324643
"184",12.3728085314549
"185",12.1474122223125
"186",11.9361184690643
"187",12.0152414743384
"188",11.8545427879066
"189",11.7771554727039
"190",11.5849430997996
"191",11.7073886825658
"192",11.5029209177913
"193",11.5043452891559
"194",11.9525268258956
"195",11.8238375257933
"196",11.9136358004976
"197",11.97574899231
"198",11.9702898697633
"199",11.6960936909661
"200",11.9601980782714
"201",12.9718116604776
"202",12.8624218682581
"203",12.8863948912201
"204",13.3934217467399
"205",12.7545882258465
"206",12.5859098616084
"207",12.7506662123068
"208",12.7687148641139
"209",12.5808345443624
"210",12.8171077823183
"211",12.5062720657348
"212",12.9569148697031
"213",12.5686783990152
"214",12.5154059572774
"215",12.2023689069734
"216",12.1646996122949
"217",12.2460621856269
"218",13.0774666812021
"219",12.8162462016189
"220",12.766342908013
"221",12.5413792506607
"222",12.5347269683814
"223",12.2472948941452
"224",12.105849818943
