Id,SalePrice
1461,119492.5372
1462,168382.4153
1463,177277.2597
1464,192997.8498
1465,177566.7071
1466,169317.9764
1467,182043.6046
1468,160599.1651
1469,183617.7803
1470,112191.9932
1471,190677.2839
1472,94856.46013
1473,93177.11143
1474,145850.901
1475,113463.8903
1476,359655.5979
1477,243059.2936
1478,281461.7049
1479,270148.6227
1480,431401.1424
1481,294560.6785
1482,191275.5943
1483,169068.0832
1484,155993.5637
1485,193316.4822
1486,194722.6567
1487,282058.4416
1488,220953.0627
1489,194857.6802
1490,221628.9635
1491,197676.5541
1492,93033.22161
1493,164272.2646
1494,278352.5634
1495,295688.3328
1496,217056.9414
1497,188789.1211
1498,164969.3035
1499,156845.2931
1500,146859.9981
1501,176536.4192
1502,154389.0756
1503,276198.2655
1504,252489.4923
1505,220229.4832
1506,185980.9429
1507,245420.1798
1508,196363.5975
1509,168604.2966
1510,141371.4608
1511,146611.338
1512,172226.9356
1513,152252.8622
1514,179068.5383
1515,203036.9293
1516,166894.3446
1517,181285.1156
1518,130348.8324
1519,222191.601
1520,133616.6251
1521,136660.3288
1522,170754.7578
1523,114624.5218
1524,130044.4218
1525,123563.4723
1526,109238.0353
1527,95394.75749
1528,162543.0611
1529,134087.2172
1530,181183.7231
1531,98173.95715
1532,105486.5698
1533,141732.7429
1534,130472.4492
1535,161861.8099
1536,108924.0086
1537,51604.04454
1538,157920.1853
1539,195619.9556
1540,103464.4937
1541,141246.1089
1542,157822.8715
1543,196131.0154
1544,91947.98448
1545,134916.9543
1546,134116.9039
1547,138612.3935
1548,159508.5862
1549,119938.9182
1550,130052.3213
1551,117803.868
1552,113759.4628
1553,145381.3452
1554,128565.2096
1555,167276.3478
1556,96246.46055
1557,118589.7095
1558,112007.6844
1559,85718.01341
1560,141224.6021
1561,138355.7318
1562,123548.6276
1563,117181.4925
1564,154508.345
1565,140723.4887
1566,248825.1898
1567,72510.36673
1568,228517.774
1569,108577.7472
1570,135912.3191
1571,122989.3778
1572,144512.9262
1573,257834.8382
1574,110751.11
1575,211731.3989
1576,225069.4619
1577,178142.7124
1578,136238.4133
1579,149086.0179
1580,210132.9097
1581,160067.2021
1582,127147.8455
