Id,SalePrice
1461,119222.8083
1462,162072.565
1463,171074.4721
1464,191824.9037
1465,201016.2455
1466,171532.3885
1467,178681.6647
1468,163597.4079
1469,185747.1002
1470,115352.2857
1471,181826.793
1472,94920.13549
1473,93709.58448
1474,150982.9569
1475,117811.5806
1476,371761.8321
1477,260785.0284
1478,301706.0488
1479,293027.1629
1480,428238.6514
1481,318610.1226
1482,211915.1522
1483,170909.8246
1484,165578.0906
1485,195938.773
1486,198792.3831
1487,300053.5105
1488,225327.8593
1489,196909.571
1490,217837.1604
1491,199165.9267
1492,100486.5459
1493,161152.4201
1494,303770.4969
1495,307448.6689
1496,211280.2827
1497,195417.487
1498,169212.9849
1499,163122.7569
1500,155043.8935
1501,185824.3084
1502,159634.0032
1503,258775.0802
1504,256694.5293
1505,223046.1978
1506,189760.949
1507,242715.655
1508,187853.7805
1509,170467.6804
1510,142525.3211
1511,144324.706
1512,172909.4664
1513,158018.8761
1514,161721.3587
1515,196366.1463
1516,161358.6658
1517,178285.9737
1518,128295.2292
1519,211457.2106
1520,134750.2753
1521,132551.4154
1522,168283.6991
1523,120916.7041
1524,123447.3776
1525,122298.1183
1526,110848.8416
1527,102424.2433
1528,163348.4812
1529,133701.7315
1530,177278.417
1531,104063.1726
1532,107112.2792
1533,145939.3562
1534,121895.8998
1535,154453.4797
1536,109306.8894
1537,55738.88365
1538,152540.3567
1539,190831.9914
1540,99597.7764
1541,136013.4319
1542,150171.2773
1543,188641.1975
1544,100074.4482
1545,131739.2124
1546,131355.3258
1547,139935.3032
1548,153811.8286
1549,119310.8414
1550,128447.8342
1551,114776.2828
1552,117098.2663
1553,145134.1702
1554,129021.6389
1555,165680.5661
1556,107500
1557,115910.8144
1558,108996.469
1559,88567.04688
1560,140035.9109
1561,137487.3822
1562,131793.9412
1563,118725.7534
1564,141982.1999
1565,140565.2163
1566,231394.6969
1567,78637.9289
1568,226562.2243
1569,101588.9643
1570,137696.8786
1571,122444.3246
1572,137530.078
1573,219292.9212
1574,110229.0197
1575,201594.4829
1576,216459.466
1577,177592.449
1578,140775.8857
1579,145198.7634
1580,198222.7121
1581,159566.3048
1582,129779.0183
1583,274176.1108
1584,220894.9575
1585,137630.219
1586,74353.15437
1587,99184.60463
1588,139600.8892
1589,87544.75699
1590,140295.0262
1591,94814.23071
1592,110768.2096
1593,116976.436
1594,160066.1716
1595,118647.948
1596,233521.9437
1597,184163.9383
1598,262133.6995
1599,162863.211
1600,150659.8286
1601,59780.5739
1602,102567.6976
1603,80239.8369
1604,254437.1262
1605,244349.4009
1606,171363.6905
1607,165273.5146
1608,206223.0863
1609,192469.2535
1610,167613.9829
1611,140679.9726
1612,160765.8041
1613,150618.1072
1614,99879.43035
1615,93788.64657
1616,88211.10173
1617,99708.33228
1618,124535.1199
1619,139590.5039
1620,145462.7785
1621,145887.7717
1622,145658.9293
1623,242869.388
1624,208739.7732
1625,119913.982
1626,170151.5269
1627,179934.8401
1628,256703.7805
1629,185820.2683
1630,338422.9478
1631,246725.4315
1632,257891.2917
1633,172628.3376
1634,186693.5228
1635,184791.7416
1636,149128.8258
1637,187458.9892
1638,194774.2324
1639,177070.4635
1640,262056.861
1641,174814.7376
1642,269418.9395
1643,237631.1691
1644,239327.8655
1645,188398.1846
1646,157042.0009
1647,154850.6049
1648,127616.0702
1649,146174.7854
1650,109154.5556
1651,116144.0802
1652,101731.865
1653,105710.3638
1654,157189.7548
1655,128150.6037
1656,139874.2896
1657,158398.2273
1658,153542.1434
1659,133974.9054
1660,142378.2353
1661,439288.2111
1662,443769.6272
1663,374089.8765
1664,514625.8625
1665,306105.2445
1666,307155.2085
1667,388878.9731
1668,341988.577
1669,320660.9746
1670,354976.1965
1671,275407.5523
1672,450201.7565
1673,300840.938
1674,247798.3395
1675,191756.2571
1676,180227.1428
1677,222461.7556
1678,426055.6447
1679,368606.0594
1680,337297.7667
1681,256613.4395
1682,293741.3717
1683,195050.7473
1684,185537.4768
1685,173708.9819
1686,170017.7234
1687,178842.1798
1688,192669.6783
1689,192339.8265
1690,202903.0833
1691,190892.1592
1692,253105.6628
1693,181492.079
1694,184018.9059
1695,173321.466
1696,257151.4318
1697,182233.2708
1698,348169.8105
1699,283682.6356
1700,272551.5335
1701,301017.1082
1702,236394.4363
1703,232938.0667
1704,267467.87
1705,219630.1418
1706,393081.6342
1707,211011.4632
1708,199716.8216
1709,241766.2378
1710,214989.5689
1711,264660.4265
1712,253818.1133
1713,272405.2578
1714,227949.6659
1715,229479.7323
1716,181064.9722
1717,175317.5314
1718,154197.8138
1719,206511.7883
1720,208612.4351
1721,165899.7672
1722,144665.3238
1723,159567.4355
1724,194718.4299
1725,238524.3465
1726,188825.4365
