Id,SalePrice
1461,123796.83068
1462,168309.91141
1463,188604.62875
1464,193192.47882
1465,208125.27263
1466,169049.12099
1467,180331.05071
1468,160071.0652
1469,183583.49748
1470,109903.68245
1471,193584.341
1472,95225.892703
1473,95220.85756
1474,148872.26593
1475,114320.29454
1476,373512.68332
1477,254516.38125
1478,308372.95307
1479,314301.21049
1480,440702.92634
1481,313196.45501
1482,226720.19776
1483,184834.80426
1484,172557.60281
1485,189623.15669
1486,191786.36832
1487,335311.25841
1488,233566.34228
1489,197828.52976
1490,251256.1937
1491,192197.03287
1492,95992.321981
1493,176655.87006
1494,283176.00116
1495,300579.46259
1496,237099.10676
1497,188709.44943
1498,170102.70356
1499,167408.34326
1500,160767.8284
1501,179325.91891
1502,154800.63837
1503,286421.41132
1504,244204.67803
1505,224750.12938
1506,190250.96563
1507,234432.89174
1508,202288.58913
1509,166821.65607
1510,140861.26063
1511,149746.2777
1512,168933.33086
1513,152289.73011
1514,150876.55276
1515,208388.99342
1516,168703.2904
1517,179327.14275
1518,134045.55424
1519,216370.84376
1520,131315.34631
1521,135944.88259
1522,163993.6069
1523,115725.93182
1524,134087.36347
1525,125574.83499
1526,113245.41869
1527,104113.45673
1528,162305.52609
1529,140414.80935
1530,181672.83019
1531,98666.397228
1532,97535.248882
1533,150239.64091
1534,135211.40625
1535,167555.1274
1536,117224.39558
1537,49027.255939
1538,154801.70653
1539,174750.85065
1540,92191.692667
1541,144961.40831
1542,157331.57446
1543,205520.74927
1544,93482.089892
1545,124587.76365
1546,129092.15367
1547,139138.78623
1548,151946.41763
1549,124747.96589
1550,131343.22535
1551,110437.12771
1552,120471.32242
1553,148814.9475
1554,118613.96099
1555,173481.04061
1556,100550.47778
1557,114537.41221
1558,100773.59521
1559,70722.409137
1560,128431.84387
1561,118931.48099
1562,130807.3192
1563,117683.50809
1564,156874.52831
1565,142264.46793
1566,250023.35567
1567,75900.2026
1568,229181.09059
1569,114857.85416
1570,140709.33636
1571,122862.12348
1572,141675.0222
1573,235505.7463
1574,113105.57996
1575,195672.50705
1576,238055.85595
1577,189318.86829
1578,137666.11423
1579,147257.64306
1580,202840.86263
1581,179416.969
1582,125454.46156
1583,274732.53425
1584,216838.916
1585,141062.34056
1586,69051.401481
1587,89119.927909
1588,146705.92803
1589,94823.292279
1590,134960.88258
1591,88539.391824
1592,124788.85895
1593,117819.3244
1594,136731.61431
1595,99760.290041
1596,247606.30247
1597,204827.72804
1598,256743.86962
1599,171671.62225
1600,171250.68077
1601,56890.652227
1602,110661.42543
1603,69879.508069
1604,270993.19726
1605,240479.17348
1606,172034.73881
1607,173002.61758
1608,221110.77047
1609,192668.0364
1610,157790.17711
1611,141281.48318
1612,177816.62039
1613,158942.62543
1614,116861.07796
1615,94238.167852
1616,76379.090218
1617,94809.743153
1618,125243.84611
1619,144436.30762
1620,128821.95321
1621,147731.67807
1622,142728.38356
1623,245628.70854
1624,213560.16969
1625,118962.23469
1626,163565.58932
1627,191427.80772
1628,269898.15701
1629,181559.55992
1630,364679.4261
1631,235410.81321
1632,263760.56686
1633,173562.31412
1634,188316.03189
1635,177982.5628
1636,146483.62834
1637,191870.32914
1638,183287.12016
1639,176357.23472
1640,260763.99202
1641,179879.1313
1642,236998.84677
1643,228248.38938
1644,247769.18011
1645,190314.72367
1646,151988.11517
1647,156598.91556
1648,129779.22302
1649,146935.1317
1650,107628.84425
1651,126975.16516
1652,97773.602327
1653,103698.0383
1654,147912.29583
1655,139986.96514
1656,145974.84267
1657,149414.82665
1658,149899.60428
1659,119305.94597
1660,159055.52456
1661,440135.68645
1662,396288.99587
1663,378824.36016
1664,469047.94328
1665,317848.18392
1666,328884.69779
1667,383685.51697
1668,343095.02216
1669,297254.52634
1670,361344.72864
1671,265468.82992
1672,396017.12328
1673,286895.61049
1674,242485.24782
1675,204430.57217
1676,196450.30901
1677,230542.04898
1678,414112.31248
1679,356379.01998
1680,343252.11052
1681,265651.53203
1682,314820.62396
1683,186191.66073
1684,181097.32035
1685,169984.21726
1686,177791.53587
1687,163681.7323
1688,185745.60596
1689,188548.37867
1690,198599.7771
1691,183813.19612
1692,272346.26595
1693,185235.97924
1694,182555.79248
1695,155859.19983
1696,263271.39058
1697,159670.831
1698,341196.22315
1699,296188.87073
1700,261233.38945
1701,288148.91737
1702,249716.96937
1703,243548.05463
1704,272010.50283
1705,254386.52271
1706,413283.32751
1707,229201.86166
1708,205434.75183
1709,249463.96114
1710,228421.46884
1711,285932.0222
1712,252160.37357
1713,260197.67744
1714,235153.53654
1715,223358.49632
1716,180512.85694
1717,171900.91773
1718,137685.00203
1719,197128.63979
1720,221618.90856
1721,167828.82757
1722,135521.69604
1723,159493.00382
1724,190473.70592
1725,229901.02044
1726,194214.23491
1727,155571.91215
1728,180610.58709
1729,173301.95125
1730,145944.29235
1731,125035.80534
1732,123631.67072
1733,107098.25833
1734,118373.57296
1735,139449.26416
1736,114661.11964
1737,316653.29221
1738,289190.0104
1739,252914.10651
1740,202406.94328
1741,186802.71514
1742,180007.34726
1743,191117.86712
1744,320876.36654
1745,217009.3792
1746,191409.76586
1747,210281.05425
1748,209156.13555
1749,147072.05795
1750,128449.84054
1751,244028.15936
1752,119194.87639
1753,152636.61397
1754,178608.43797
1755,170614.56941
1756,121630.7942
1757,121463.98883
1758,136297.94008
1759,175306.86704
1760,159412.37884
1761,131063.80132
1762,182821.51426
1763,179830.60398
1764,115271.95192
1765,183880.4136
1766,176335.26972
1767,224014.87343
1768,148481.5043
1769,175602.38854
1770,159421.36015
1771,118315.65324
1772,138199.87598
1773,121408.9835
1774,138434.42721
1775,143136.21239
1776,124727.73101
1777,110063.99637
1778,153342.31648
1779,100370.78233
1780,184680.21293
1781,135541.26461
1782,77015.068243
1783,136953.43686
1784,95505.116455
1785,114825.83678
1786,139580.58112
1787,163387.0309
1788,49553.339743
1789,102010.3057
1790,68265.487279
1791,183426.32436
1792,168294.32217
1793,135168.11909
1794,167475.36854
1795,141734.6507
1796,117682.81567
1797,119626.50602
1798,118923.34041
1799,111918.61384
1800,126809.1454
1801,139046.23647
1802,146991.92689
1803,156118.22771
1804,144752.37618
1805,140223.09351
1806,133829.5896
1807,131230.9609
1808,123998.1686
1809,125726.80039
1810,134963.62698
1811,93455.332448
1812,102357.19864
1813,132110.35171
1814,85913.73571
1815,50737.499204
1816,96632.259441
1817,98622.614311
1818,139834.24554
1819,114522.08818
1820,57302.666497
1821,116907.42301
1822,143751.28412
1823,45722.369974
