Id,SalePrice
1461,120720.39478
1462,167433.8381
1463,184186.62697
1464,198775.53137
1465,203107.61364
1466,170441.58294
1467,179206.45478
1468,160518.54816
1469,205485.79884
1470,109986.20204
1471,180712.68625
1472,95216.345541
1473,94383.090435
1474,152724.1253
1475,115872.06575
1476,358695.09545
1477,250226.4065
1478,320331.47078
1479,326382.81632
1480,459868.9756
1481,326620.41691
1482,217845.58638
1483,183368.97697
1484,171282.6027
1485,182890.58883
1486,192175.85954
1487,325686.28657
1488,235151.3526
1489,197951.24334
1490,243533.06538
1491,197709.58907
1492,98411.711786
1493,187244.56058
1494,286791.26071
1495,294710.38963
1496,235427.53274
1497,189746.0244
1498,173684.84163
1499,164763.02387
1500,159146.50521
1501,178729.67782
1502,152715.46624
1503,280984.35476
1504,238492.7105
1505,221117.71421
1506,196482.79211
1507,236590.4701
1508,197422.48238
1509,166890.47375
1510,137761.72734
1511,146857.03684
1512,175211.62884
1513,148359.2927
1514,137300.26155
1515,203244.79234
1516,163559.32088
1517,182899.37117
1518,135468.32685
1519,202992.15475
1520,129385.80364
1521,132853.89578
1522,167153.3599
1523,115900.54213
1524,132156.50094
1525,121881.21876
1526,109958.92979
1527,105631.04889
1528,150539.75805
1529,142077.93478
1530,191102.84257
1531,102179.46532
1532,98693.93269
1533,157243.65663
1534,128329.96518
1535,165226.25409
1536,114814.8323
1537,49726.748614
1538,138331.88555
1539,177778.03677
1540,90240.629999
1541,145414.60655
1542,150983.00812
1543,182136.44082
1544,90214.387465
1545,120627.52276
1546,132474.22496
1547,137933.91439
1548,146086.08973
1549,121664.89576
1550,131203.68394
1551,113834.82846
1552,127914.3056
1553,142692.73496
1554,120004.92
1555,170956.80201
1556,98376.07318
1557,107860.33615
1558,102925.59454
1559,70275.751106
1560,140677.15775
1561,117642.76609
1562,131672.36762
1563,121225.37576
1564,155061.8904
1565,143224.43933
1566,253476.43809
1567,77531.145043
1568,229432.6514
1569,110789.31651
1570,142674.81492
1571,128441.40183
1572,141988.74382
1573,247140.11183
1574,120004.72201
1575,218723.17865
1576,233106.84629
1577,184801.69343
1578,140240.17996
1579,145555.8824
1580,197460.97151
1581,164576.68928
1582,130023.76569
1583,265577.24296
1584,211245.21938
1585,142630.80221
1586,63903.873995
1587,94909.234874
1588,153378.49409
1589,94943.001237
1590,135301.08208
1591,93175.955057
1592,117664.84976
1593,118343.75731
1594,135884.86313
1595,106597.37752
1596,231686.27535
1597,204382.95873
1598,241003.39294
1599,181575.67484
1600,172905.07752
1601,59015.47851
1602,108929.32096
1603,80401.983253
1604,271747.45268
1605,232362.69555
1606,170446.13934
1607,174000.1791
1608,208722.06381
1609,187151.46131
1610,151765.94563
1611,142767.72556
1612,186325.56399
1613,158980.73771
1614,121737.26702
1615,93697.714118
1616,77822.040551
1617,91643.112648
1618,125408.01039
1619,141034.42405
1620,139143.49629
1621,143232.33807
1622,145491.05296
1623,258793.05265
1624,206653.79967
1625,117930.72003
1626,160790.91538
1627,190343.91841
1628,283048.04266
1629,179156.95719
1630,366033.13304
1631,235277.4805
1632,253402.69825
1633,165580.34429
1634,181390.5986
1635,179614.72832
1636,154282.69547
1637,196483.4018
1638,181786.09047
1639,181692.37261
1640,256490.34892
1641,184596.25321
1642,251699.37023
1643,226509.62185
1644,240421.92532
1645,196908.34531
1646,157516.94182
1647,157985.28858
1648,131160.88907
1649,143537.71268
1650,104394.67948
1651,122418.41134
1652,98076.474805
1653,102616.74413
1654,146445.49853
1655,137676.43427
1656,143797.87246
1657,147511.2873
1658,143692.3639
1659,118555.05874
1660,150236.34693
1661,411355.49073
1662,407637.97157
1663,377255.02423
1664,492278.52871
1665,308995.10726
1666,336934.36729
1667,390212.84644
1668,328897.43889
1669,324361.07177
1670,343886.89084
1671,260522.63924
1672,411457.65541
1673,280041.21341
1674,239082.76929
1675,207184.77799
1676,202931.03336
1677,218834.29205
1678,430583.52107
1679,400459.13616
1680,324870.26605
1681,254749.98054
1682,323720.24404
1683,186102.83727
1684,179272.79275
1685,176742.95236
1686,176859.56015
1687,162785.20529
1688,185795.49055
1689,187808.49868
1690,193820.25844
1691,179634.88563
1692,259347.06714
1693,179909.09406
1694,180425.47113
1695,157197.83539
1696,257757.37054
1697,163668.47815
1698,333653.91761
1699,311451.52492
1700,260009.98947
1701,285781.29093
1702,247580.88373
1703,241598.11287
1704,275705.9524
1705,253602.93022
1706,436948.28845
1707,224334.79127
1708,203746.47014
1709,254760.49553
1710,227063.29753
1711,270752.30746
1712,251449.88325
1713,274766.51087
1714,230295.75554
1715,217235.85477
1716,178845.80634
1717,169366.55155
1718,140777.44174
1719,211847.52476
1720,235840.89746
1721,165761.5001
1722,137213.41445
1723,160440.70714
1724,195174.99556
1725,224086.43781
1726,193397.49633
1727,155315.21326
1728,182523.91357
1729,166264.26888
1730,148694.27126
1731,130015.81092
1732,126463.36371
1733,109282.10246
1734,118490.6951
1735,138113.72721
1736,119582.12275
1737,330938.83228
1738,278069.06768
1739,256655.07915
1740,203011.78249
1741,185271.37206
1742,179291.61448
1743,185431.19148
1744,325918.18242
1745,213091.72112
1746,187257.05042
1747,214341.28055
1748,216289.57868
1749,148710.87448
1750,134653.89565
1751,243802.5964
1752,117423.70345
1753,152867.73699
1754,181090.02188
1755,169228.44693
1756,124248.09925
1757,121965.94439
1758,137352.91885
1759,174709.35113
1760,156695.83878
1761,130697.22988
1762,178951.10683
1763,194757.27886
1764,117174.15834
1765,177926.85277
1766,176537.05828
1767,220711.16637
1768,142001.19546
1769,174882.72904
1770,148430.00711
1771,115777.29909
1772,143323.43483
1773,118045.23132
1774,145110.13455
1775,143646.0058
1776,125478.01214
1777,107383.26225
1778,147435.02904
1779,102374.90391
1780,178729.61597
1781,134664.0958
1782,81560.897172
1783,135989.79701
1784,94114.925463
1785,131132.5144
1786,148415.17348
1787,159107.37492
1788,53175.859934
1789,101418.18566
1790,69218.290195
1791,182706.26946
1792,163004.4417
1793,136248.27063
1794,160033.05744
1795,140441.06258
1796,127998.08842
1797,118221.72077
1798,121251.749
1799,111007.61465
1800,125231.05145
1801,131735.53214
1802,141993.00508
1803,153947.83492
1804,145621.53769
1805,136248.92406
1806,136009.73668
1807,134900.31045
1808,122203.35354
1809,120233.58932
1810,136016.17921
1811,95301.975052
1812,102602.24603
1813,129440.7336
1814,89895.547841
1815,50982.850963
1816,96338.594079
1817,102713.54851
1818,163336.42196
1819,127004.45227
1820,62696.349611
1821,123041.06837
1822,144411.84675
1823,46317.992696
1824,132278.3191
1825,130016.39526
1826,106233.56142
1827,100470.73711
1828,138788.7871
1829,123671.44904
1830,145671.60354
1831,161848.52867
1832,68282.258353
1833,138041.48876
1834,125393.31804
1835,117251.9606
1836,131438.71131
1837,86491.543668
1838,131463.07347
1839,92943.440116
1840,142845.90406
1841,135093.24256
1842,84723.832531
1843,121755.15072
1844,138795.64282
1845,144495.00116
1846,153340.88758
1847,168488.12605
1848,45923.476286
1849,115702.52011
1850,116044.56559
1851,162273.26579
1852,120816.3268
1853,121633.63561
1854,173940.77906
1855,164662.39703
1856,211440.01613
1857,153122.2176
1858,141445.69039
1859,115073.96359
1860,142089.80108
1861,119053.82854
1862,262559.70362
1863,253026.02615
1864,253134.57123
1865,334683.28973
1866,319349.04273
1867,215085.99021
