Id,SalePrice
1461,124433.86283
1462,174094.43324
1463,185029.60834
1464,192735.96918
1465,208021.55496
1466,173200.39582
1467,179365.98438
1468,159476.69325
1469,201592.8606
1470,113694.9123
1471,192829.08008
1472,97551.974435
1473,95026.966182
1474,151622.21237
1475,111630.89882
1476,370225.12237
1477,244940.76217
1478,294805.95409
1479,287307.23945
1480,494461.22575
1481,335342.12786
1482,216332.51484
1483,181762.47214
1484,163020.85811
1485,189572.41542
1486,191761.69162
1487,331935.294
1488,237913.85488
1489,194995.65162
1490,252887.98317
1491,191894.65664
1492,90430.088638
1493,191725.44029
1494,282112.08765
1495,297448.08795
1496,234304.06923
1497,184694.78363
1498,168425.08554
1499,162821.96631
1500,156956.39384
1501,184389.48018
1502,155308.96468
1503,285986.43876
1504,250623.07043
1505,230498.01648
1506,178918.78327
1507,231927.71233
1508,190238.09572
1509,161534.77134
1510,144297.48859
1511,150551.69742
1512,176853.44431
1513,144673.29028
1514,155046.80901
1515,203864.9132
1516,168947.69422
1517,167904.71261
1518,131912.55032
1519,221185.08508
1520,124227.19055
1521,131052.0343
1522,179255.7941
1523,107708.47482
1524,124802.30906
1525,123118.84797
1526,112414.93193
1527,102383.41082
1528,155287.99649
1529,140823.25954
1530,216238.41344
1531,100117.30523
1532,109200.59025
1533,146809.58171
1534,126774.85261
1535,162808.25203
1536,112035.82848
1537,48037.928371
1538,149851.15563
1539,173790.20572
1540,91827.184112
1541,141986.70395
1542,153508.84296
1543,198667.51003
1544,94190.136556
1545,119984.21101
1546,129275.62857
1547,147598.1309
1548,153326.1957
1549,122532.05196
1550,131495.32522
1551,112369.81458
1552,126097.97313
1553,163418.88459
1554,118629.89227
1555,169486.77224
1556,95008.174416
1557,110751.17357
1558,94915.285046
1559,70608.816974
1560,132851.40363
1561,118697.01606
1562,126223.58555
1563,115954.50946
1564,161252.15872
1565,146542.83195
1566,269664.95401
1567,73686.836602
1568,236049.32109
1569,117989.26319
1570,140793.44598
1571,118589.47309
1572,145709.55328
1573,235668.51682
1574,112816.56822
1575,223801.44128
1576,233895.92178
1577,179366.98996
1578,134094.56732
1579,150211.43296
1580,200236.63906
1581,175019.52446
1582,126544.14237
1583,283526.38821
1584,218752.32671
1585,140197.4632
1586,70931.949409
1587,92162.886347
1588,154789.17076
1589,89241.178154
1590,138757.46245
1591,89666.289246
1592,124474.03114
1593,129087.73931
1594,137305.0738
1595,100592.28461
1596,248968.77905
1597,200710.17659
1598,243091.30058
1599,188634.48652
1600,181818.79515
1601,59846.940304
1602,109750.59708
1603,64864.346986
1604,295403.76038
1605,237176.1391
1606,200109.00725
1607,168619.93374
1608,214873.07668
1609,185922.96509
1610,157759.31931
1611,139033.68099
1612,176703.83484
1613,158041.97095
1614,131778.18263
1615,94696.554085
1616,76343.584727
1617,92670.48899
1618,119331.20687
1619,137537.21406
1620,134709.17241
1621,140592.89022
1622,151483.36572
1623,280540.01656
1624,214250.07632
1625,111855.87145
1626,167341.98158
1627,190846.12282
1628,276107.23691
1629,177901.40383
1630,345139.10169
1631,240370.97195
1632,254283.04098
1633,172034.58175
1634,189409.60496
1635,173104.80667
1636,146173.9257
1637,204706.72427
1638,185459.84454
1639,176837.97838
1640,260567.12764
1641,171469.13482
1642,238817.14041
1643,230220.24942
1644,245309.80278
1645,200416.88856
1646,150531.89605
1647,157869.86738
1648,129210.7629
1649,143852.02235
1650,104820.88736
1651,124084.8349
1652,99431.560957
1653,103109.30927
1654,149019.55018
1655,134729.42452
1656,144594.50505
1657,151932.99459
1658,151055.2645
1659,116958.32976
1660,138126.0602
1661,445279.99937
1662,380079.57919
1663,381879.84002
1664,503067.39738
1665,313377.39753
1666,342205.59931
1667,378803.01799
1668,333054.84804
