Id,SalePrice
1461,119637.82175
1462,162054.82787
1463,189146.39146
1464,197291.75398
1465,203758.56884
1466,173896.64834
1467,179161.54747
1468,163492.98805
1469,203900.0282
1470,113880.14568
1471,174073.42656
1472,94854.861361
1473,94823.015738
1474,145211.28815
1475,109910.09386
1476,364171.51051
1477,246941.52009
1478,313060.14257
1479,304026.2024
1480,487764.49502
1481,336164.36082
1482,211989.40581
1483,183424.43106
1484,164495.09304
1485,189289.15373
1486,195466.98713
1487,335350.17284
1488,236342.17181
1489,199057.1549
1490,257261.3895
1491,193549.53355
1492,91101.221344
1493,199182.07294
1494,296599.81263
1495,293659.06829
1496,240071.24953
1497,188005.73617
1498,169839.3701
1499,160134.16016
1500,154474.59951
1501,183695.75751
1502,143226.3093
1503,310509.99836
1504,243068.22433
1505,230142.52481
1506,189587.01585
1507,245299.06608
1508,198242.37189
1509,163859.74192
1510,139782.30103
1511,151076.2472
1512,178451.13952
1513,146575.10323
1514,146781.81591
1515,207789.13908
1516,156501.20861
1517,172759.02612
1518,129060.0459
1519,215530.91749
1520,125356.27293
1521,132127.52222
1522,185218.86849
1523,117027.44352
1524,124411.27124
1525,120765.7573
1526,113734.04255
1527,108969.99143
1528,137253.67585
1529,139876.00342
1530,195577.26899
1531,101848.02976
1532,99345.437922
1533,148953.37021
1534,125118.94011
1535,151109.6028
1536,107878.12081
1537,47133.465145
1538,149536.16295
1539,193085.11272
1540,83518.446807
1541,140882.00588
1542,142515.77272
1543,178930.85103
1544,91624.626185
1545,121334.39493
1546,140468.39941
1547,136390.06228
1548,139829.62629
1549,120738.03633
1550,142070.55274
1551,109061.07782
1552,123598.04812
1553,149707.85487
1554,118651.76458
1555,167503.94141
1556,90262.202474
1557,107005.69069
1558,100718.76763
1559,82355.144718
1560,128273.70884
1561,125934.15519
1562,130814.01693
1563,123098.85659
1564,161603.42357
1565,155412.00588
1566,254483.50499
1567,77299.103716
1568,235903.58028
1569,121640.35472
1570,142527.54276
1571,125229.62565
1572,141845.76104
1573,249484.8059
1574,108110.87264
1575,235327.64653
1576,223639.82063
1577,180359.50277
1578,142484.50697
1579,157866.06037
1580,196409.427
1581,156610.92918
1582,131370.47614
1583,276599.32122
1584,214639.69593
